user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,80,52,90.895686,91.32012706249999
True,piano,80,56,90.895686,91.32012706249999
False,piano,80,76,91.343448,91.6615455875
True,piano,80,42,91.343448,91.76788906249999
True,piano,80,54,91.343448,91.76788906249999
False,piano,80,76,91.67926949999999,91.9973670875
True,piano,80,49,91.79120999999999,92.0029641125
True,piano,80,54,91.79120999999999,92.0029641125
True,piano,80,57,91.79120999999999,92.0029641125
False,piano,80,76,92.015091,92.2268451125
True,piano,80,42,92.015091,92.43953206249999
True,piano,80,54,92.015091,92.43953206249999
False,piano,80,76,92.23897199999999,92.5570695875
True,piano,80,42,92.462853,92.6746071125
True,piano,80,54,92.462853,92.6746071125
False,piano,80,73,92.5747935,92.89289108749999
True,piano,80,49,92.686734,93.1111750625
True,piano,80,54,92.686734,93.1111750625
True,piano,80,57,92.686734,93.1111750625
False,piano,80,73,92.91061499999999,93.1223691125
False,piano,80,71,93.134496,93.45259358749999
False,piano,80,74,93.134496,93.45259358749999
True,piano,80,35,93.134496,93.5589370625
True,piano,80,47,93.134496,93.5589370625
False,piano,80,71,93.4703175,93.7884150875
False,piano,80,74,93.4703175,93.7884150875
True,piano,80,47,93.582258,93.7940121125
True,piano,80,50,93.582258,93.7940121125
True,piano,80,54,93.582258,93.7940121125
False,piano,80,71,93.806139,94.01789311249999
False,piano,80,74,93.806139,94.01789311249999
True,piano,80,35,93.806139,94.2305800625
True,piano,80,47,93.806139,94.2305800625
False,piano,80,71,94.03002,94.1354306375
False,piano,80,74,94.03002,94.1354306375
False,piano,80,71,94.1419605,94.4600580875
False,piano,80,74,94.1419605,94.4600580875
True,piano,80,35,94.253901,94.4656551125
True,piano,80,47,94.253901,94.4656551125
True,piano,80,47,94.47778199999999,94.9022230625
True,piano,80,50,94.47778199999999,94.9022230625
True,piano,80,54,94.47778199999999,94.9022230625
False,piano,80,74,94.925544,95.2436415875
True,piano,80,40,94.925544,95.3499850625
True,piano,80,52,94.925544,95.3499850625
False,piano,80,74,95.2613655,95.5794630875
True,piano,80,52,95.373306,95.5850601125
True,piano,80,56,95.373306,95.5850601125
True,piano,80,59,95.373306,95.5850601125
False,piano,80,74,95.59718699999999,95.8089411125
True,piano,80,40,95.59718699999999,96.0216280625
True,piano,80,52,95.59718699999999,96.0216280625
False,piano,80,74,95.821068,95.9264786375
False,piano,80,74,95.9330085,96.1447626125
True,piano,80,40,96.044949,96.25670311249999
True,piano,80,52,96.044949,96.25670311249999
False,piano,80,78,96.15688949999999,96.4749870875
True,piano,80,52,96.26883,96.6932710625
True,piano,80,56,96.26883,96.6932710625
True,piano,80,59,96.26883,96.6932710625
False,piano,80,76,96.492711,96.70446511249999
False,piano,80,69,96.71659199999999,97.0346895875
False,piano,80,73,96.71659199999999,97.0346895875
True,piano,80,33,96.71659199999999,97.1410330625
True,piano,80,45,96.71659199999999,97.1410330625
False,piano,80,69,97.0524135,97.37051108749999
False,piano,80,73,97.0524135,97.37051108749999
True,piano,80,49,97.16435399999999,97.37610811249999
True,piano,80,52,97.16435399999999,97.37610811249999
True,piano,80,57,97.16435399999999,97.37610811249999
False,piano,80,69,97.388235,97.5999891125
False,piano,80,73,97.388235,97.5999891125
True,piano,80,33,97.388235,97.81267606249999
True,piano,80,45,97.388235,97.81267606249999
False,piano,80,69,97.612116,97.7175266375
False,piano,80,73,97.612116,97.7175266375
False,piano,80,69,97.72405649999999,98.0421540875
False,piano,80,73,97.72405649999999,98.0421540875
True,piano,80,33,97.83599699999999,98.0477511125
True,piano,80,45,97.83599699999999,98.0477511125
True,piano,80,49,98.059878,98.48431906249999
True,piano,80,52,98.059878,98.48431906249999
True,piano,80,57,98.059878,98.48431906249999
False,piano,80,66,98.50764,98.93208106249999
False,piano,80,78,98.50764,98.93208106249999
True,piano,80,33,98.50764,98.93208106249999
True,piano,80,45,98.50764,98.93208106249999
False,piano,80,68,98.95540199999999,99.3798430625
False,piano,80,80,98.95540199999999,99.3798430625
True,piano,80,49,98.95540199999999,99.1671561125
True,piano,80,52,98.95540199999999,99.1671561125
True,piano,80,57,98.95540199999999,99.1671561125
True,piano,80,33,99.179283,99.60372406249999
True,piano,80,45,99.179283,99.60372406249999
False,piano,80,69,99.40316399999999,99.8276050625
False,piano,80,81,99.40316399999999,99.8276050625
True,piano,80,33,99.627045,99.8387991125
True,piano,80,45,99.627045,99.8387991125
False,piano,80,73,99.850926,100.2753670625
False,piano,80,85,99.850926,100.2753670625
True,piano,80,49,99.850926,100.2753670625
True,piano,80,52,99.850926,100.2753670625
True,piano,80,57,99.850926,100.2753670625
False,piano,80,74,100.298688,100.61678558749999
False,piano,80,78,100.298688,100.61678558749999
True,piano,80,38,100.298688,100.72312906249999
True,piano,80,50,100.298688,100.72312906249999
False,piano,80,74,100.6345095,100.9526070875
False,piano,80,78,100.6345095,100.9526070875
True,piano,80,50,100.74645,100.9582041125
True,piano,80,54,100.74645,100.9582041125
True,piano,80,57,100.74645,100.9582041125
False,piano,80,74,100.970331,101.18208511249999
False,piano,80,78,100.970331,101.18208511249999
True,piano,80,38,100.970331,101.3947720625
True,piano,80,50,100.970331,101.3947720625
False,piano,80,74,101.194212,101.2996226375
False,piano,80,78,101.194212,101.2996226375
False,piano,80,74,101.3061525,101.6242500875
False,piano,80,78,101.3061525,101.6242500875
True,piano,80,38,101.418093,101.6298471125
True,piano,80,50,101.418093,101.6298471125
True,piano,80,50,101.64197399999999,102.0664150625
True,piano,80,54,101.64197399999999,102.0664150625
True,piano,80,57,101.64197399999999,102.0664150625
False,piano,80,74,101.865855,102.0776091125
False,piano,80,78,102.089736,102.4078335875
True,piano,80,38,102.089736,102.5141770625
True,piano,80,50,102.089736,102.5141770625
False,piano,80,78,102.4255575,102.7436550875
True,piano,80,50,102.537498,102.7492521125
True,piano,80,54,102.537498,102.7492521125
True,piano,80,57,102.537498,102.7492521125
False,piano,80,78,102.76137899999999,102.9731331125
True,piano,80,38,102.76137899999999,103.1858200625
True,piano,80,50,102.76137899999999,103.1858200625
False,piano,80,78,102.98526,103.3033575875
True,piano,80,38,103.209141,103.42089511249999
True,piano,80,50,103.209141,103.42089511249999
False,piano,80,81,103.32108149999999,103.6391790875
True,piano,80,50,103.433022,103.85746306249999
True,piano,80,54,103.433022,103.85746306249999
True,piano,80,57,103.433022,103.85746306249999
False,piano,80,80,103.656903,103.86865711249999
False,piano,80,73,103.88078399999999,104.1988815875
False,piano,80,76,103.88078399999999,104.1988815875
True,piano,80,37,103.88078399999999,104.3052250625
True,piano,80,49,103.88078399999999,104.3052250625
False,piano,80,73,104.2166055,104.53470308749999
False,piano,80,76,104.2166055,104.53470308749999
True,piano,80,49,104.32854599999999,104.54030011249999
True,piano,80,52,104.32854599999999,104.54030011249999
True,piano,80,56,104.32854599999999,104.54030011249999
False,piano,80,73,104.552427,104.7641811125
False,piano,80,76,104.552427,104.7641811125
True,piano,80,37,104.552427,104.97686806249999
True,piano,80,49,104.552427,104.97686806249999
False,piano,80,73,104.776308,104.8817186375
False,piano,80,76,104.776308,104.8817186375
False,piano,80,73,104.88824849999999,105.2063460875
False,piano,80,76,104.88824849999999,105.2063460875
True,piano,80,37,105.00018899999999,105.2119431125
True,piano,80,49,105.00018899999999,105.2119431125
True,piano,80,49,105.22407,105.64851106249999
True,piano,80,52,105.22407,105.64851106249999
True,piano,80,56,105.22407,105.64851106249999
False,piano,80,76,105.671832,105.9899295875
True,piano,80,42,105.671832,106.09627306249999
True,piano,80,54,105.671832,106.09627306249999
False,piano,80,76,106.00765349999999,106.3257510875
True,piano,80,49,106.11959399999999,106.3313481125
True,piano,80,54,106.11959399999999,106.3313481125
True,piano,80,57,106.11959399999999,106.3313481125
False,piano,80,76,106.343475,106.5552291125
True,piano,80,42,106.343475,106.76791606249999
True,piano,80,54,106.343475,106.76791606249999
False,piano,80,76,106.56735599999999,106.8854535875
True,piano,80,42,106.791237,107.0029911125
True,piano,80,54,106.791237,107.0029911125
False,piano,80,73,106.9031775,107.22127508749999
True,piano,80,49,107.015118,107.4395590625
True,piano,80,54,107.015118,107.4395590625
True,piano,80,57,107.015118,107.4395590625
False,piano,80,73,107.23899899999999,107.4507531125
False,piano,80,71,107.46288,107.78097758749999
False,piano,80,74,107.46288,107.78097758749999
True,piano,80,35,107.46288,107.88732106249999
True,piano,80,47,107.46288,107.88732106249999
False,piano,80,71,107.79870149999999,108.1167990875
False,piano,80,74,107.79870149999999,108.1167990875
True,piano,80,47,107.910642,108.1223961125
True,piano,80,50,107.910642,108.1223961125
True,piano,80,54,107.910642,108.1223961125
False,piano,80,71,108.134523,108.34627711249999
False,piano,80,74,108.134523,108.34627711249999
True,piano,80,35,108.134523,108.5589640625
True,piano,80,47,108.134523,108.5589640625
False,piano,80,71,108.358404,108.4638146375
False,piano,80,74,108.358404,108.4638146375
False,piano,80,71,108.4703445,108.7884420875
False,piano,80,74,108.4703445,108.7884420875
True,piano,80,35,108.582285,108.7940391125
True,piano,80,47,108.582285,108.7940391125
True,piano,80,47,108.80616599999999,109.2306070625
True,piano,80,50,108.80616599999999,109.2306070625
True,piano,80,54,108.80616599999999,109.2306070625
False,piano,80,74,109.253928,109.5720255875
True,piano,80,40,109.253928,109.6783690625
True,piano,80,52,109.253928,109.6783690625
False,piano,80,74,109.5897495,109.9078470875
True,piano,80,52,109.70169,109.91344411249999
True,piano,80,56,109.70169,109.91344411249999
True,piano,80,59,109.70169,109.91344411249999
False,piano,80,74,109.92557099999999,110.1373251125
True,piano,80,40,109.92557099999999,110.3500120625
True,piano,80,52,109.92557099999999,110.3500120625
False,piano,80,74,110.149452,110.46754958749999
True,piano,80,40,110.37333299999999,110.58508711249999
True,piano,80,52,110.37333299999999,110.58508711249999
False,piano,80,78,110.48527349999999,110.8033710875
True,piano,80,52,110.597214,111.02165506249999
True,piano,80,56,110.597214,111.02165506249999
True,piano,80,59,110.597214,111.02165506249999
False,piano,80,76,110.821095,111.03284911249999
False,piano,80,69,111.04497599999999,111.3630735875
False,piano,80,73,111.04497599999999,111.3630735875
True,piano,80,33,111.04497599999999,111.4694170625
True,piano,80,45,111.04497599999999,111.4694170625
False,piano,80,69,111.3807975,111.69889508749999
False,piano,80,73,111.3807975,111.69889508749999
True,piano,80,49,111.49273799999999,111.70449211249999
True,piano,80,52,111.49273799999999,111.70449211249999
True,piano,80,57,111.49273799999999,111.70449211249999
False,piano,80,69,111.716619,111.9283731125
False,piano,80,73,111.716619,111.9283731125
True,piano,80,33,111.716619,112.14106006249999
True,piano,80,45,111.716619,112.14106006249999
False,piano,80,71,111.9405,112.0459106375
False,piano,80,73,112.05244049999999,112.3705380875
True,piano,80,33,112.16438099999999,112.3761351125
True,piano,80,45,112.16438099999999,112.3761351125
False,piano,80,69,112.388262,112.6000161125
True,piano,80,49,112.388262,112.81270306249999
True,piano,80,52,112.388262,112.81270306249999
True,piano,80,57,112.388262,112.81270306249999
False,piano,80,66,112.61214299999999,112.82389711249999
True,piano,80,33,112.836024,113.26046506249999
True,piano,80,45,112.836024,113.26046506249999
True,piano,80,49,113.28378599999999,113.4955401125
True,piano,80,52,113.28378599999999,113.4955401125
True,piano,80,57,113.28378599999999,113.4955401125
True,piano,80,33,113.507667,114.1447950125
True,piano,80,45,113.507667,114.1447950125
True,piano,80,33,114.17931,114.6037510625
True,piano,80,45,114.17931,114.6037510625
True,piano,80,50,114.627072,118.0291303625
True,piano,80,54,114.627072,118.0291303625
True,piano,80,57,114.627072,118.0291303625
False,piano,80,73,114.85095299999999,115.2753940625
False,piano,80,73,115.298715,115.51046911249999
False,piano,80,66,115.522596,115.7343501125
False,piano,80,66,115.746477,115.9582311125
False,piano,80,69,115.97035799999999,116.1821121125
False,piano,80,71,116.194239,116.4059931125
False,piano,80,73,116.642001,117.0664420625
False,piano,80,73,117.08976299999999,117.3015171125
False,piano,80,66,117.313644,117.5253981125
False,piano,80,66,117.53752499999999,117.74927911249999
False,piano,80,69,117.761406,117.9731601125
False,piano,80,71,117.985287,118.19704111249999
True,piano,80,49,118.20916799999999,119.90973076249999
True,piano,80,52,118.20916799999999,119.90973076249999
True,piano,80,56,118.20916799999999,119.90973076249999
False,piano,80,73,118.433049,118.85749006249999
False,piano,80,73,118.880811,119.0925651125
False,piano,80,66,119.104692,119.5291330625
False,piano,80,69,119.552454,119.7642081125
False,piano,80,71,119.77633499999999,119.98808911249999
True,piano,80,49,120.000216,121.7007787625
True,piano,80,54,120.000216,121.7007787625
True,piano,80,57,120.000216,121.7007787625
False,piano,80,73,120.224097,120.6485380625
False,piano,80,73,120.671859,120.8836131125
False,piano,80,73,120.89573999999999,121.10749411249999
False,piano,80,73,121.119621,121.3313751125
False,piano,80,74,121.343502,121.55525611249999
False,piano,80,73,121.56738299999999,121.7791371125
False,piano,80,71,121.791264,122.4283920125
True,piano,80,50,121.791264,123.4918267625
True,piano,80,54,121.791264,123.4918267625
True,piano,80,59,121.791264,123.4918267625
False,piano,80,69,122.462907,123.1000350125
False,piano,80,74,123.13454999999999,123.3463041125
False,piano,80,73,123.358431,123.5701851125
False,piano,80,71,123.58231199999999,124.2194400125
True,piano,80,52,123.58231199999999,125.2828747625
True,piano,80,56,123.58231199999999,125.2828747625
True,piano,80,59,123.58231199999999,125.2828747625
False,piano,80,69,124.25395499999999,124.89108301249999
False,piano,80,74,124.925598,125.1373521125
False,piano,80,73,125.149479,125.36123311249999
False,piano,80,64,125.37335999999999,125.7978010625
False,piano,80,71,125.37335999999999,125.7978010625
True,piano,80,49,125.37335999999999,127.07392276249999
True,piano,80,52,125.37335999999999,127.07392276249999
True,piano,80,57,125.37335999999999,127.07392276249999
False,piano,80,69,125.82112199999999,126.03287611249999
False,piano,80,73,125.82112199999999,126.03287611249999
False,piano,80,64,126.045003,126.2567571125
False,piano,80,71,126.045003,126.2567571125
False,piano,80,64,126.268884,126.9060120125
False,piano,80,69,126.268884,126.9060120125
False,piano,80,66,126.94052699999999,127.15228111249999
False,piano,80,66,127.164408,127.58884906249999
True,piano,80,49,127.164408,128.8649707625
True,piano,80,54,127.164408,128.8649707625
True,piano,80,57,127.164408,128.8649707625
False,piano,80,68,127.61216999999999,128.0366110625
False,piano,80,69,128.059932,128.4843730625
False,piano,80,66,128.507694,128.93213506249998
False,piano,80,62,128.955456,129.8052709625
False,piano,80,66,128.955456,129.8052709625
False,piano,80,69,128.955456,129.8052709625
False,piano,80,73,128.955456,129.8052709625
True,piano,80,45,128.955456,129.3798970625
True,piano,80,50,129.40321799999998,130.2530329625
True,piano,80,54,129.40321799999998,130.2530329625
True,piano,80,57,129.40321799999998,130.2530329625
True,piano,80,54,130.298742,130.52262299999998
True,piano,80,50,130.298742,131.14855696249998
True,piano,80,57,130.298742,131.14855696249998
False,piano,80,66,130.52262299999998,130.7343771125
False,piano,80,54,130.52262299999998,130.746504
False,piano,80,54,130.746504,131.17094506249998
False,piano,80,66,130.746504,131.17094506249998
False,piano,80,56,131.194266,131.6187070625
False,piano,80,68,131.194266,131.6187070625
True,piano,80,57,131.194266,131.64202799999998
True,piano,80,50,131.194266,132.0440809625
True,piano,80,54,131.194266,132.0440809625
False,piano,80,57,131.64202799999998,132.0664690625
False,piano,80,69,131.64202799999998,132.0664690625
False,piano,80,61,132.08979,132.5142310625
False,piano,80,73,132.08979,132.5142310625
True,piano,80,50,132.08979,132.9396049625
True,piano,80,54,132.08979,132.9396049625
True,piano,80,57,132.08979,132.9396049625
False,piano,80,61,132.537552,133.1746800125
False,piano,80,64,132.537552,133.1746800125
False,piano,80,68,132.537552,133.1746800125
False,piano,80,71,132.537552,133.1746800125
True,piano,80,49,132.985314,133.8351289625
True,piano,80,52,132.985314,133.8351289625
True,piano,80,56,132.985314,133.8351289625
False,piano,80,61,133.209195,133.42094911249998
False,piano,80,64,133.209195,133.42094911249998
False,piano,80,69,133.209195,133.42094911249998
False,piano,80,61,133.433076,133.8575170625
False,piano,80,64,133.433076,133.8575170625
False,piano,80,68,133.433076,133.8575170625
False,piano,80,61,133.88083799999998,134.0925921125
False,piano,80,64,133.88083799999998,134.0925921125
True,piano,80,49,133.88083799999998,134.7306529625
True,piano,80,52,133.88083799999998,134.7306529625
True,piano,80,56,133.88083799999998,134.7306529625
False,piano,80,61,134.104719,134.7418470125
False,piano,80,64,134.104719,134.7418470125
False,piano,80,57,134.776362,134.776362
False,piano,80,61,134.776362,134.9881161125
True,piano,80,57,134.776362,135.00024299999998
True,piano,80,49,134.776362,135.62617696249998
True,piano,80,54,134.776362,135.62617696249998
False,piano,80,61,135.00024299999998,135.2119971125
False,piano,80,57,135.00024299999998,135.62617696249998
True,piano,80,49,135.671886,136.5217009625
True,piano,80,54,135.671886,136.5217009625
True,piano,80,57,135.671886,136.5217009625
False,piano,80,64,136.11964799999998,136.4377455875
False,piano,80,64,136.4554695,136.7735670875
True,piano,80,47,136.56741,137.4172249625
True,piano,80,50,136.56741,137.4172249625
True,piano,80,54,136.56741,137.4172249625
False,piano,80,64,136.791291,137.0030451125
False,piano,80,64,137.015172,137.33326958749998
False,piano,80,61,137.3509935,137.6690910875
True,piano,80,47,137.462934,138.3127489625
True,piano,80,50,137.462934,138.3127489625
True,piano,80,54,137.462934,138.3127489625
False,piano,80,62,137.686815,137.89856911249998
False,piano,80,64,137.910696,138.2287935875
False,piano,80,64,138.24651749999998,138.5646150875
True,piano,80,47,138.35845799999998,139.2082729625
True,piano,80,52,138.35845799999998,139.2082729625
True,piano,80,56,138.35845799999998,139.2082729625
False,piano,80,61,138.80622,139.1243175875
False,piano,80,64,138.80622,139.1243175875
False,piano,80,61,139.1420415,139.46013908749998
False,piano,80,64,139.1420415,139.46013908749998
True,piano,80,47,139.253982,140.10379696249998
True,piano,80,52,139.253982,140.10379696249998
True,piano,80,56,139.253982,140.10379696249998
False,piano,80,61,139.47786299999999,139.6896171125
False,piano,80,66,139.47786299999999,139.6896171125
False,piano,80,57,139.701744,140.0198415875
False,piano,80,64,139.701744,140.0198415875
False,piano,80,62,140.0375655,140.1429761375
False,piano,80,61,140.149506,140.9993209625
True,piano,80,49,140.149506,140.9993209625
True,piano,80,52,140.149506,140.9993209625
True,piano,80,57,140.149506,140.9993209625
True,piano,80,49,141.04503,141.4694710625
True,piano,80,52,141.04503,141.4694710625
True,piano,80,57,141.04503,141.4694710625
False,piano,80,66,141.268911,141.4806651125
False,piano,80,66,141.49279199999998,141.9172330625
False,piano,80,78,141.49279199999998,141.9172330625
True,piano,80,49,141.49279199999998,141.9172330625
True,piano,80,54,141.49279199999998,141.9172330625
True,piano,80,57,141.49279199999998,141.9172330625
False,piano,80,68,141.940554,142.3649950625
False,piano,80,80,141.940554,142.3649950625
True,piano,80,49,141.940554,142.3649950625
True,piano,80,52,141.940554,142.3649950625
True,piano,80,56,141.940554,142.3649950625
False,piano,80,69,142.388316,142.8127570625
False,piano,80,81,142.388316,142.8127570625
True,piano,80,52,142.388316,142.8127570625
True,piano,80,57,142.388316,142.8127570625
True,piano,80,61,142.388316,142.8127570625
False,piano,80,73,142.836078,143.26051906249998
False,piano,80,85,142.836078,143.26051906249998
True,piano,80,49,142.836078,143.26051906249998
True,piano,80,52,142.836078,143.26051906249998
True,piano,80,57,142.836078,143.26051906249998
False,piano,80,74,143.28384,143.6019375875
False,piano,80,78,143.28384,143.6019375875
True,piano,80,38,143.28384,143.7082810625
True,piano,80,50,143.28384,143.7082810625
False,piano,80,74,143.6196615,143.93775908749998
False,piano,80,78,143.6196615,143.93775908749998
True,piano,80,50,143.73160199999998,143.9433561125
True,piano,80,54,143.73160199999998,143.9433561125
True,piano,80,57,143.73160199999998,143.9433561125
False,piano,80,74,143.955483,144.1672371125
False,piano,80,78,143.955483,144.1672371125
True,piano,80,38,143.955483,144.37992406249998
True,piano,80,50,143.955483,144.37992406249998
False,piano,80,74,144.179364,144.2847746375
False,piano,80,78,144.179364,144.2847746375
False,piano,80,74,144.2913045,144.6094020875
False,piano,80,78,144.2913045,144.6094020875
True,piano,80,38,144.403245,144.6149991125
True,piano,80,50,144.403245,144.6149991125
True,piano,80,50,144.627126,145.0515670625
True,piano,80,54,144.627126,145.0515670625
True,piano,80,57,144.627126,145.0515670625
False,piano,80,74,145.074888,145.3929855875
False,piano,80,78,145.074888,145.3929855875
True,piano,80,38,145.074888,145.49932906249998
True,piano,80,50,145.074888,145.49932906249998
False,piano,80,74,145.4107095,145.7288070875
False,piano,80,78,145.4107095,145.7288070875
True,piano,80,50,145.52265,145.7344041125
True,piano,80,54,145.52265,145.7344041125
True,piano,80,57,145.52265,145.7344041125
False,piano,80,74,145.746531,145.9582851125
False,piano,80,78,145.746531,145.9582851125
True,piano,80,38,145.746531,146.1709720625
True,piano,80,50,145.746531,146.1709720625
False,piano,80,74,145.97041199999998,146.07582263749998
False,piano,80,78,145.97041199999998,146.07582263749998
False,piano,80,74,146.08235249999998,146.4004500875
False,piano,80,78,146.08235249999998,146.4004500875
True,piano,80,38,146.194293,146.4060471125
True,piano,80,50,146.194293,146.4060471125
True,piano,80,50,146.418174,146.8426150625
True,piano,80,54,146.418174,146.8426150625
True,piano,80,57,146.418174,146.8426150625
False,piano,80,73,146.865936,147.18403358749998
False,piano,80,76,146.865936,147.18403358749998
True,piano,80,37,146.865936,147.2903770625
True,piano,80,49,146.865936,147.2903770625
False,piano,80,73,147.20175749999999,147.5198550875
False,piano,80,76,147.20175749999999,147.5198550875
True,piano,80,49,147.313698,147.5254521125
True,piano,80,52,147.313698,147.5254521125
True,piano,80,56,147.313698,147.5254521125
False,piano,80,73,147.537579,147.74933311249998
False,piano,80,76,147.537579,147.74933311249998
True,piano,80,37,147.537579,147.9620200625
True,piano,80,49,147.537579,147.9620200625
False,piano,80,73,147.76146,147.8668706375
False,piano,80,76,147.76146,147.8668706375
False,piano,80,73,147.8734005,148.19149808749998
False,piano,80,76,147.8734005,148.19149808749998
True,piano,80,37,147.985341,148.1970951125
True,piano,80,49,147.985341,148.1970951125
True,piano,80,49,148.20922199999998,148.6336630625
True,piano,80,52,148.20922199999998,148.6336630625
True,piano,80,56,148.20922199999998,148.6336630625
False,piano,80,76,148.656984,148.9750815875
True,piano,80,42,148.656984,149.0814250625
True,piano,80,54,148.656984,149.0814250625
False,piano,80,76,148.9928055,149.31090308749998
True,piano,80,49,149.104746,149.3165001125
True,piano,80,54,149.104746,149.3165001125
True,piano,80,57,149.104746,149.3165001125
False,piano,80,76,149.32862699999998,149.5403811125
True,piano,80,42,149.32862699999998,149.7530680625
True,piano,80,54,149.32862699999998,149.7530680625
False,piano,80,76,149.552508,149.8706055875
True,piano,80,42,149.776389,149.98814311249998
True,piano,80,54,149.776389,149.98814311249998
False,piano,80,73,149.8883295,150.2064270875
True,piano,80,49,150.00027,150.4247110625
True,piano,80,54,150.00027,150.4247110625
True,piano,80,57,150.00027,150.4247110625
False,piano,80,73,150.224151,150.4359051125
False,piano,80,71,150.44803199999998,150.7661295875
False,piano,80,74,150.44803199999998,150.7661295875
True,piano,80,35,150.44803199999998,150.8724730625
True,piano,80,47,150.44803199999998,150.8724730625
False,piano,80,71,150.7838535,151.1019510875
False,piano,80,74,150.7838535,151.1019510875
True,piano,80,47,150.895794,151.10754811249998
True,piano,80,50,150.895794,151.10754811249998
True,piano,80,54,150.895794,151.10754811249998
False,piano,80,71,151.119675,151.3314291125
False,piano,80,74,151.119675,151.3314291125
True,piano,80,35,151.119675,151.5441160625
True,piano,80,47,151.119675,151.5441160625
False,piano,80,71,151.343556,151.4489666375
False,piano,80,74,151.343556,151.4489666375
False,piano,80,71,151.45549649999998,151.7735940875
False,piano,80,74,151.45549649999998,151.7735940875
True,piano,80,35,151.56743699999998,151.7791911125
True,piano,80,47,151.56743699999998,151.7791911125
True,piano,80,47,151.791318,152.21575906249998
True,piano,80,50,151.791318,152.21575906249998
True,piano,80,54,151.791318,152.21575906249998
False,piano,80,74,152.23908,152.5571775875
True,piano,80,40,152.23908,152.6635210625
True,piano,80,52,152.23908,152.6635210625
False,piano,80,74,152.57490149999998,152.8929990875
True,piano,80,52,152.68684199999998,152.8985961125
True,piano,80,56,152.68684199999998,152.8985961125
True,piano,80,59,152.68684199999998,152.8985961125
False,piano,80,74,152.910723,153.1224771125
True,piano,80,40,152.910723,153.33516406249998
True,piano,80,52,152.910723,153.33516406249998
False,piano,80,74,153.134604,153.2400146375
False,piano,80,74,153.2465445,153.4582986125
True,piano,80,40,153.358485,153.5702391125
True,piano,80,52,153.358485,153.5702391125
False,piano,80,78,153.4704255,153.78852308749998
True,piano,80,52,153.58236599999998,154.0068070625
True,piano,80,56,153.58236599999998,154.0068070625
True,piano,80,59,153.58236599999998,154.0068070625
False,piano,80,76,153.80624699999998,154.0180011125
False,piano,80,69,154.030128,154.3482255875
False,piano,80,73,154.030128,154.3482255875
True,piano,80,33,154.030128,154.45456906249998
True,piano,80,45,154.030128,154.45456906249998
False,piano,80,69,154.3659495,154.6840470875
False,piano,80,73,154.3659495,154.6840470875
True,piano,80,49,154.47789,154.6896441125
True,piano,80,52,154.47789,154.6896441125
True,piano,80,57,154.47789,154.6896441125
False,piano,80,69,154.70177099999998,154.9135251125
False,piano,80,73,154.70177099999998,154.9135251125
True,piano,80,33,154.70177099999998,155.1262120625
True,piano,80,45,154.70177099999998,155.1262120625
False,piano,80,69,154.92565199999999,155.03106263749999
False,piano,80,73,154.92565199999999,155.03106263749999
False,piano,80,69,155.0375925,155.3556900875
False,piano,80,73,155.0375925,155.3556900875
True,piano,80,33,155.149533,155.36128711249998
True,piano,80,45,155.149533,155.36128711249998
True,piano,80,49,155.373414,155.7978550625
True,piano,80,52,155.373414,155.7978550625
True,piano,80,57,155.373414,155.7978550625
False,piano,80,66,155.82117599999998,156.2456170625
False,piano,80,78,155.82117599999998,156.2456170625
True,piano,80,33,155.82117599999998,156.2456170625
True,piano,80,45,155.82117599999998,156.2456170625
False,piano,80,68,156.268938,156.6933790625
False,piano,80,80,156.268938,156.6933790625
True,piano,80,49,156.268938,156.48069211249998
True,piano,80,52,156.268938,156.48069211249998
True,piano,80,57,156.268938,156.48069211249998
True,piano,80,33,156.492819,156.9172600625
True,piano,80,45,156.492819,156.9172600625
False,piano,80,69,156.7167,157.1411410625
False,piano,80,81,156.7167,157.1411410625
True,piano,80,33,156.94058099999998,157.1523351125
True,piano,80,45,156.94058099999998,157.1523351125
False,piano,80,73,157.164462,157.58890306249998
False,piano,80,85,157.164462,157.58890306249998
True,piano,80,49,157.164462,157.58890306249998
True,piano,80,52,157.164462,157.58890306249998
True,piano,80,57,157.164462,157.58890306249998
False,piano,80,74,157.612224,157.9303215875
False,piano,80,78,157.612224,157.9303215875
True,piano,80,38,157.612224,158.0366650625
True,piano,80,50,157.612224,158.0366650625
False,piano,80,74,157.9480455,158.26614308749998
False,piano,80,78,157.9480455,158.26614308749998
True,piano,80,50,158.05998599999998,158.2717401125
True,piano,80,54,158.05998599999998,158.2717401125
True,piano,80,57,158.05998599999998,158.2717401125
False,piano,80,74,158.283867,158.4956211125
False,piano,80,78,158.283867,158.4956211125
True,piano,80,38,158.283867,158.70830806249998
True,piano,80,50,158.283867,158.70830806249998
False,piano,80,74,158.507748,158.6131586375
False,piano,80,78,158.507748,158.6131586375
False,piano,80,74,158.6196885,158.9377860875
False,piano,80,78,158.6196885,158.9377860875
True,piano,80,38,158.731629,158.9433831125
True,piano,80,50,158.731629,158.9433831125
True,piano,80,50,158.95551,159.3799510625
True,piano,80,54,158.95551,159.3799510625
True,piano,80,57,158.95551,159.3799510625
False,piano,80,74,159.17939099999998,159.3911451125
False,piano,80,78,159.403272,159.7213695875
True,piano,80,38,159.403272,159.82771306249998
True,piano,80,50,159.403272,159.82771306249998
False,piano,80,78,159.7390935,160.0571910875
True,piano,80,50,159.851034,160.0627881125
